KeyValue	PolygonCode	Date	Precipitation	TMean	TMax	TMin	RelativeHumidityMean	Irradiation 	       WindSpeed	DAS
ClimateID0	12345	29/04/2012	3	18.67	27.7	11.17	69.19	21.94	2.6	
ClimateID0	12345	30/04/2012	0	15.96	22.21	11.16	78.16	10.67	1.78	
ClimateID0	12345	01/05/2012	0	17.04	22	10.97	58.56	15.17	1.84	
ClimateID0	12345	02/05/2012	2.5	17.03	21	12.93	69.02	18.78	2.13	
ClimateID0	12345	03/05/2012	1.6	14.06	15.7	13.07	94.98	6.34	2.01	
ClimateID0	12345	04/05/2012	0	11.94	16.63	5.86	80.08	9.17	1.72	
ClimateID0	12345	05/05/2012	10.8	14.46	20.48	10.01	71.32	16.47	2.32	
ClimateID0	12345	06/05/2012	4.6	9.12	11.18	7.89	98.04	4.51	1.71	
ClimateID0	12345	07/05/2012	6.7	8.25	11.32	6.97	97.79	5.34	1.61	
ClimateID0	12345	08/05/2012	0	8.82	13.87	6.37	88.53	13.27	1.42	
ClimateID0	12345	09/05/2012	0	14.19	21.29	6.41	68.38	18.48	2.92	
ClimateID0	12345	10/05/2012	0.4	16.55	20.32	12.77	82.37	10.47	2.08	
ClimateID0	12345	11/05/2012	0	19.9	26.52	12.6	74.48	11.97	2.66	
ClimateID0	12345	12/05/2012	3.5	18.47	24.19	11.75	78.1	6.27	2.33	
ClimateID0	12345	13/05/2012	0	9.45	13.51	6.39	75.63	14.28	2.77	
ClimateID0	12345	14/05/2012	0	7.91	13.5	1.9	69.22	24.31	1.42	
ClimateID0	12345	15/05/2012	0	11.58	19.66	2.42	58.41	26.22	1.92	
ClimateID0	12345	16/05/2012	6.1	8.54	13.79	5.06	80.6	14.52	2.48	
ClimateID0	12345	17/05/2012	3.2	7.82	12.28	3.39	76.11	20.73	3.61	
ClimateID0	12345	18/05/2012	0	9.29	16.38	-0.17	62.86	25.56	2.03	
ClimateID0	12345	19/05/2012	0.7	12.79	17.41	8.33	70.06	9.99	2.87	
ClimateID0	12345	20/05/2012	0.1	15.48	22.04	9.32	80.22	15.35	1.71	
ClimateID0	12345	21/05/2012	0	17.23	24.47	12.57	77.62	20.10	1.4	
ClimateID0	12345	22/05/2012	0	17.51	22.42	12.73	84.98	12.98	2.14	
ClimateID0	12345	23/05/2012	0	19.02	25.03	14.47	83.33	20.68	2.08	
ClimateID0	12345	24/05/2012	0	18.09	23.45	12.76	88.84	13.11	1.06	
ClimateID0	12345	25/05/2012	0	19.7	28.36	11.22	78.08	20.95	1.13	
ClimateID0	12345	26/05/2012	0	17.9	24.58	8.5	53.51	28.57	2.25	
ClimateID0	12345	27/05/2012	0	17.16	24.66	6.57	54.2	28.40	1.84	
ClimateID0	12345	28/05/2012	0	16.74	25.45	7.51	65.47	22.62	1.05	
ClimateID0	12345	29/05/2012	0	18.77	24.68	10.17	62.48	27.22	2.04	
ClimateID0	12345	30/05/2012	6.7	18.09	23.95	9.97	62.33	25.68	2.44	
ClimateID0	12345	31/05/2012	0.1	16.8	22.17	11.89	81.37	20.41	1.65	
ClimateID0	12345	01/06/2012	2.2	16.56	22.86	11.53	80.45	13.25	2.06	
ClimateID0	12345	02/06/2012	2.9	14.24	18.25	11.32	84.84	15.96	2.6	
ClimateID0	12345	03/06/2012	0	13.83	18.14	9.62	68.87	24.24	1.56	
ClimateID0	12345	04/06/2012	5.8	11.66	16.92	9	96.18	6.26	2.13	
ClimateID0	12345	05/06/2012	3.8	12.19	19.67	7.17	87.04	14.76	2.58	
ClimateID0	12345	06/06/2012	0	11.05	17.18	6.59	72.73	20.38	1.81	
ClimateID0	12345	07/06/2012	8.3	13.38	19.15	9.23	85.14	14.90	2.39	
ClimateID0	12345	08/06/2012	1.2	17.15	22.89	12.6	83.06	15.45	2.16	
ClimateID0	12345	09/06/2012	0.4	16.32	20.46	12.11	71.81	20.37	3.14	
ClimateID0	12345	10/06/2012	0	13.52	17.21	8.71	66.72	16.89	3.02	
ClimateID0	12345	11/06/2012	0	13.97	20.17	6.81	72.06	14.85	1.43	
ClimateID0	12345	12/06/2012	6.9	13.87	18.51	11.78	89.86	12.64	1.68	
ClimateID0	12345	13/06/2012	2.9	14.93	19.71	10.54	84.34	20.49	1.51	
ClimateID0	12345	14/06/2012	8.7	11.52	13.03	10.06	97.05	7.15	1.85	
ClimateID0	12345	15/06/2012	0.3	13.3	18.61	10.08	82.53	16.72	1.01	
ClimateID0	12345	16/06/2012	0.6	15.58	21.92	10.68	84.85	9.53	2.15	
ClimateID0	12345	17/06/2012	0.9	15.43	18	13.1	90.41	4.40	2.45	
ClimateID0	12345	18/06/2012	1.3	16.48	22.62	10.77	68.26	26.05	2.25	
ClimateID0	12345	19/06/2012	0.1	16.79	24.44	9.47	77.91	20.51	2.78	
ClimateID0	12345	20/06/2012	0	15.94	19.54	10.79	85.86	12.70	1.14	
ClimateID0	12345	21/06/2012	4.8	16	19.97	13.3	96.65	5.86	1.52	
ClimateID0	12345	22/06/2012	0.2	17.78	23.1	11.03	88.05	18.06	1.56	
ClimateID0	12345	23/06/2012	0	15.78	20.11	11.18	71.96	18.10	2.64	
ClimateID0	12345	24/06/2012	0	15.91	21.34	10.7	69.65	17.59	1.93	
ClimateID0	12345	25/06/2012	4.9	14.3	18.32	9.35	83.27	9.92	2.82	
ClimateID0	12345	26/06/2012	0.1	14.25	18.37	10.07	79.76	14.07	2.81	
ClimateID0	12345	27/06/2012	0	15.42	21.97	7.2	72.6	28.06	1.55	
ClimateID0	12345	28/06/2012	1	18.18	23.29	11.23	87.24	12.98	1.53	
ClimateID0	12345	29/06/2012	0.1	22.11	30.33	15.37	77.07	21.86	2.36	
ClimateID0	12345	30/06/2012	2.8	20.51	26.16	16.52	89.17	11.80	1.72	
ClimateID0	12345	01/07/2012	0.5	18.72	23.61	12.72	81.15	13.62	1.77	
ClimateID0	12345	02/07/2012	3.1	16.62	21.57	10.94	82.12	15.01	1.27	
ClimateID0	12345	03/07/2012	0	14.17	18.8	7.75	85.42	13.40	1.1	
ClimateID0	12345	04/07/2012	0	18.03	25.1	8.64	73.85	22.21	1	
ClimateID0	12345	05/07/2012	0	20.14	26.55	12.24	76.03	22.27	1.65	
ClimateID0	12345	06/07/2012	0	20.58	26.38	15.04	83.39	17.72	1.53	
ClimateID0	12345	07/07/2012	0	19.6	24.1	14.51	72.96	18.13	2	
ClimateID0	12345	08/07/2012	0	18.9	25.3	11.5	70.23	26.05	2.15	
ClimateID0	12345	09/07/2012	12.1	16.96	21.58	13.25	85.35	13.88	2.7	
ClimateID0	12345	10/07/2012	0	17.89	22.69	12.64	70.39	17.39	2.21	
ClimateID0	12345	11/07/2012	0	17.18	23.42	10.89	82.39	18.54	1.8	
ClimateID0	12345	12/07/2012	3.5	15.76	19.22	13.1	75.57	14.60	2.46	
ClimateID0	12345	13/07/2012	1.6	14.37	19.18	9.89	74.34	16.35	2.82	
ClimateID0	12345	14/07/2012	13.5	15.23	21.35	12.64	91.52	12.54	2.16	
ClimateID0	12345	15/07/2012	13.7	14.55	20.14	12.04	89.06	14.63	2.5	
ClimateID0	12345	16/07/2012	4.8	13.82	16.42	11.28	89.82	12.08	2.25	
ClimateID0	12345	17/07/2012	1.9	14.49	18.58	11.13	76.55	13.20	2.6	
ClimateID0	12345	18/07/2012	1.1	16.65	19.83	14.87	83.45	12.50	3.56	
ClimateID0	12345	19/07/2012	0	19.45	25.52	12.12	71.68	21.70	2.42	
ClimateID0	12345	20/07/2012	2.6	16.46	20.66	13.41	79.29	15.60	2.96	
ClimateID0	12345	21/07/2012	0.4	14.08	18.33	9.37	90.4	14.79	1.4	
ClimateID0	12345	22/07/2012	0	14.17	17.61	9.53	80.18	13.11	1.93	
ClimateID0	12345	23/07/2012	0	13.84	21.47	4.75	74.82	27.18	0.8	
ClimateID0	12345	24/07/2012	0	16.81	24.7	8.2	68.56	27.74	1.88	
ClimateID0	12345	25/07/2012	0	18.91	28.71	7.8	71.47	25.22	1	
ClimateID0	12345	26/07/2012	0	21.81	29.77	12.81	70.09	25.22	1.18	
ClimateID0	12345	27/07/2012	0	22.95	29.92	15.25	71.51	23.07	1.04	
ClimateID0	12345	28/07/2012	16.4	22.24	33.14	14.7	81.32	19.42	1.63	
ClimateID0	12345	29/07/2012	13.9	18.31	21.71	15.73	95.14	8.44	1.31	
ClimateID0	12345	30/07/2012	0	16.86	20.96	13.64	71.18	19.21	2.38	
ClimateID0	12345	31/07/2012	0.7	15.7	20.34	11.94	67.97	21.18	2.23	
ClimateID0	12345	01/08/2012	0	16.37	21.72	10.18	73.5	15.37	1.43	
ClimateID0	12345	02/08/2012	0	20.53	29.01	11.1	70.62	25.23	2.23	
ClimateID0	12345	03/08/2012	0	20.9	24.04	13.81	68.67	13.21	1.81	
ClimateID0	12345	04/08/2012	0	18.96	24.45	12.92	69.09	19.71	1.92	
ClimateID0	12345	05/08/2012	0	19.07	25.18	12.55	70.93	18.71	1.65	
ClimateID0	12345	06/08/2012	24.5	17.84	24.23	14.8	89.97	15.04	1.48	
ClimateID0	12345	07/08/2012	0.3	17.85	21.72	14.98	77.71	18.35	2.45	
ClimateID0	12345	08/08/2012	0	16.27	19.92	11.71	71.7	13.85	2.28	
ClimateID0	12345	09/08/2012	0	16.14	21.38	9.19	80.33	13.27	1.06	
ClimateID0	12345	10/08/2012	0.1	17.92	22.72	13.53	80.45	21.48	1.78	
ClimateID0	12345	11/08/2012	0	15.34	20.88	9.68	75.48	22.99	1.69	
ClimateID0	12345	12/08/2012	0	15.14	23.09	6.42	75.88	23.31	1.2	
ClimateID0	12345	13/08/2012	0	16.8	23.82	8.29	68.56	22.67	2.12	
ClimateID0	12345	14/08/2012	0	18.96	26.7	11.62	67.28	18.77	1.73	
ClimateID0	12345	15/08/2012	2.9	20.4	26.37	14.35	79.4	14.79	1.34	
ClimateID0	12345	16/08/2012	0.1	22.15	30.26	14.67	71.43	18.27	2.02	
ClimateID0	12345	17/08/2012	2.6	20.11	25.74	15.52	70.95	18.38	1.39	
ClimateID0	12345	18/08/2012	0	20.54	28.45	12.07	67.57	22.74	1.39	
ClimateID0	12345	19/08/2012	0	24.62	33.96	15.13	58.97	22.93	2.15	
ClimateID0	12345	20/08/2012	0	27.63	36.54	18.92	54.06	20.97	2.36	
ClimateID0	12345	21/08/2012	0	23.99	29.26	18.53	73.09	12.29	1.5	
ClimateID0	12345	22/08/2012	0	22.53	28.9	16.74	81.24	14.36	1.12	
ClimateID0	12345	23/08/2012	0	19.14	23.22	14.57	65.64	19.94	2.4	
ClimateID0	12345	24/08/2012	0	17.5	24.89	7.96	65.57	21.40	1.19	
ClimateID0	12345	25/08/2012	1.5	18.71	23.53	13.35	70.86	14.26	1.32	
ClimateID0	12345	26/08/2012	0.2	18.54	23.7	13.08	72.13	15.71	2.95	
ClimateID0	12345	27/08/2012	1	15.89	17.57	12.62	76.54	7.42	3.69	
ClimateID0	12345	28/08/2012	0	16.08	23.77	7.99	73.13	19.76	1.69	
ClimateID0	12345	29/08/2012	0	19.01	25.15	12.86	62.87	12.78	2.18	
ClimateID0	12345	30/08/2012	0	19.64	27.49	12.35	72.19	15.77	1.93	
ClimateID0	12345	31/08/2012	0	17.26	21.27	11.83	69.28	12.89	1.63	
ClimateID0	12345	01/09/2012	13.6	12.48	15.57	9.54	92.99	5.34	2.78	
ClimateID0	12345	02/09/2012	0.9	12.73	17.74	7.59	82.14	14.90	1.71	
ClimateID0	12345	03/09/2012	0	13.45	23.02	5.7	79.55	16.97	0.84	
ClimateID0	12345	04/09/2012	0	14.68	19.68	8.7	88.02	10.16	1.13	
ClimateID0	12345	05/09/2012	0	16.07	24.24	7.5	77.29	18.46	0.92	
ClimateID0	12345	06/09/2012	0	15.78	21.01	11.86	79.74	10.70	1.95	
ClimateID0	12345	07/09/2012	0	13.76	19.14	7.45	74.36	15.93	1.11	
ClimateID0	12345	08/09/2012	0	14.79	24.38	4.7	67.37	18.78	1.35	
ClimateID0	12345	09/09/2012	0	17	26.62	8.03	68.08	18.40	0.85	
ClimateID0	12345	10/09/2012	0	18.71	28.87	9.94	65.35	18.07	2.02	
ClimateID0	12345	11/09/2012	0	21.73	30.23	12.95	52.65	15.41	2.07	
ClimateID0	12345	12/09/2012	0	18.36	22.44	13	75.03	6.71	2.36	
ClimateID0	12345	13/09/2012	1.9	11.05	14.63	4.91	81.9	9.01	1.79	
ClimateID0	12345	14/09/2012	3.1	10.63	15.12	4.91	90.35	6.07	1.34	
ClimateID0	12345	15/09/2012	0.3	12.54	17.2	6.7	82.01	10.53	2.51	
ClimateID0	12345	16/09/2012	0	13.76	18.32	8.08	80.13	8.75	1.57	
ClimateID0	12345	17/09/2012	0.1	14.94	22.74	7.8	75.31	16.62	1.75	
ClimateID0	12345	18/09/2012	0	14.3	20.51	8.29	84.69	14.68	1.05	
ClimateID0	12345	19/09/2012	0	13.34	19.73	7.92	79.31	7.94	2.04	
ClimateID0	12345	20/09/2012	0	10.51	15.98	5.24	71.32	11.94	2.4	
ClimateID0	12345	21/09/2012	0	9.92	16.59	3.23	70.25	13.39	1.59	
ClimateID0	12345	22/09/2012	0	10.95	17.66	3.85	72.91	10.18	1.77	
ClimateID0	12345	23/09/2012	0.1	10.65	15.94	3.51	75.37	11.62	2.11	
ClimateID0	12345	24/09/2012	0	10.8	16.48	3.85	75.07	10.33	2.29	
ClimateID0	12345	25/09/2012	0.7	15.7	21.53	11.89	76.57	8.69	3.65	
ClimateID0	12345	26/09/2012	3.8	13.17	15.36	11.56	79.46	4.12	2.9	
ClimateID0	12345	27/09/2012	6.7	12.21	13.59	11.12	87.38	2.23	2.02	
ClimateID0	12345	28/09/2012	0.2	13.14	16.43	11.62	79.4	10.67	2.82	
ClimateID0	12345	29/09/2012	0.1	12.27	17.17	7.24	81.17	10.04	2.16	
ClimateID0	12345	30/09/2012	0.1	11.74	17.01	6.94	78.34	9.89	2.02	
ClimateID0	12345	01/10/2012	0	9.95	17.71	1.81	73.42	14.09	1.29	
ClimateID0	12345	02/10/2012	0	11.5	19.32	2.74	71.29	13.83	1.97	
ClimateID0	12345	03/10/2012	0	13.57	18.91	9.55	76	9.76	2.57	
ClimateID0	12345	04/10/2012	4.1	14.07	17.53	12.21	81.51	8.28	3.19	
ClimateID0	12345	05/10/2012	8.5	11.67	13.56	8.31	85.52	5.84	2.92	
ClimateID0	12345	06/10/2012	12.9	13.95	18.76	8.59	84.29	9.95	3.64	
ClimateID0	12345	07/10/2012	7.9	13.32	18.3	9.11	89.59	3.37	2.45	
ClimateID0	12345	08/10/2012	5.8	9.31	13.31	3.48	87.74	9.23	1.55	
ClimateID0	12345	09/10/2012	2.3	7.35	12.98	1.97	88.44	9.20	1.74	
ClimateID0	12345	10/10/2012	1.1	9.35	13.02	1.96	87.91	7.68	1.6	
ClimateID0	12345	11/10/2012	0	4.98	12.87	-0.76	87.53	9.36	0.67	
ClimateID0	12345	12/10/2012	0.1	7.59	14.4	1.7	84.48	10.95	2.67	
ClimateID0	12345	13/10/2012	6.1	10.92	15.06	7.51	85.44	5.57	2.93	
ClimateID0	12345	14/10/2012	6.1	9.07	14.33	5.74	80.27	6.59	3.18	
ClimateID0	12345	15/10/2012	4.7	7.11	9.97	4.96	87.39	4.28	1.56	
ClimateID0	12345	16/10/2012	8.5	7.84	12.8	4.97	85.13	6.59	2.05	
ClimateID0	12345	17/10/2012	0.1	8.18	10.65	5.07	84.6	3.74	2.96	
ClimateID0	12345	18/10/2012	0	10.97	15.77	5.07	86.03	3.26	2.99	
ClimateID0	12345	19/10/2012	0	17.04	21.86	12.8	65.61	8.93	3.5	
ClimateID0	12345	20/10/2012	0	18.22	23.65	12.2	58.49	8.07	2.11	
ClimateID0	12345	21/10/2012	0	15.61	21.57	10.5	82.48	7.28	1.3	
ClimateID0	12345	22/10/2012	0	15.28	20.81	10.91	84.5	7.11	1.79	
ClimateID0	12345	23/10/2012	0	14.75	21.77	10.26	77.36	8.84	2.05	
ClimateID0	12345	24/10/2012	0	11.59	16.01	8.38	86.4	8.52	2.12	
ClimateID0	12345	25/10/2012	0	9.97	17.18	6.22	90.03	8.08	1.29	
ClimateID0	12345	26/10/2012	0.1	8.99	10.86	6.74	98.04	2.19	1.35	
ClimateID0	12345	27/10/2012	18.6	5.58	9.11	1.97	96.11	1.63	1.62	
ClimateID0	12345	28/10/2012	0.6	1.96	5.63	-0.75	72.32	7.26	2.52	
ClimateID0	12345	29/10/2012	0.1	0.78	7.08	-2.59	87.18	6.42	1.28	
ClimateID0	12345	30/10/2012	5	2.16	5.12	-2.57	81.03	2.50	2.69	
ClimateID0	12345	31/10/2012	7.3	6.69	9.69	4.58	89.46	3.69	2.31	
ClimateID0	12345	01/11/2012	0	7.24	12.99	2.92	78.09	8.12	2.57	
ClimateID0	12345	02/11/2012	1.6	7.03	11.56	4.34	81.37	3.42	3.33	
ClimateID0	12345	03/11/2012	0.9	6.78	10.16	4.81	79.78	5.47	2.98	
ClimateID0	12345	04/11/2012	7.9	6.66	10.59	3.03	87.07	2.84	2.31	
ClimateID0	12345	05/11/2012	1.3	6.95	10.91	3.24	88.38	2.87	2.37	
ClimateID0	12345	06/11/2012	0.7	7.3	10.62	3.41	81.21	4.54	2.77	
ClimateID0	12345	07/11/2012	0.5	6.45	9.77	3.4	80.08	5.43	2.89	
ClimateID0	12345	08/11/2012	2.9	8.58	12.53	5.96	84.81	2.59	3.19	
ClimateID0	12345	09/11/2012	0	8.38	10.5	6.96	77.62	2.36	1.83	
ClimateID0	12345	10/11/2012	0	8.41	11.29	6.57	76.31	3.94	2.14	
ClimateID0	12345	11/11/2012	2.5	9.22	12.77	6.64	90.85	1.05	2.12	
ClimateID0	12345	12/11/2012	0.1	8.39	11.65	2.19	82.72	5.42	1.55	
ClimateID0	12345	13/11/2012	0	5.67	10.94	0.22	78.73	5.07	1.77	
ClimateID0	12345	14/11/2012	0	5.37	8.53	1.9	85.77	3.30	1.8	
ClimateID0	12345	15/11/2012	0.1	3.09	6.68	-0.18	92.52	6.41	2.61	
ClimateID0	12345	16/11/2012	0	4.03	4.6	2.95	88.15	1.06	1.62	
ClimateID0	12345	17/11/2012	0	3.2	5.99	1.25	85.87	4.51	2.16	
ClimateID0	12345	18/11/2012	0	4.79	9.39	0.93	92.19	4.95	2.88	
ClimateID0	12345	19/11/2012	1.5	7.19	8.84	6.25	97.92	0.59	1.54	
ClimateID0	12345	20/11/2012	0	7.89	11.61	5.75	95.36	4.32	2.16	
ClimateID0	12345	21/11/2012	0.1	4.9	8.05	2.47	95.3	5.48	3	
ClimateID0	12345	22/11/2012	0	4.53	7.89	2.19	90.91	4.15	3.47	
ClimateID0	12345	23/11/2012	0	6.08	11.16	1.6	86.92	5.42	2.09	
ClimateID0	12345	24/11/2012	0.2	7.7	10.05	4.54	84.65	1.10	2.31	
ClimateID0	12345	25/11/2012	0.5	9.13	12.16	6.97	89.59	3.01	1.57	
ClimateID0	12345	26/11/2012	0.1	10.49	13.97	6.83	66.19	3.26	4.2	
ClimateID0	12345	27/11/2012	0.6	6.45	9.72	2.67	91.85	1.21	2.52	
ClimateID0	12345	28/11/2012	0.4	7.05	9.48	4.1	82.97	2.10	1.53	
ClimateID0	12345	29/11/2012	0	4.14	5.69	1.65	97.54	1.24	1.73	
ClimateID0	12345	30/11/2012	0.2	3.14	4.62	0.54	91.25	0.71	3.54	
ClimateID0	12345	01/12/2012	0	1.05	3.47	-2.84	94.27	1.90	1.47	
ClimateID0	12345	02/12/2012	0.1	0.57	4.72	-3.44	87.94	3.57	1.68	
ClimateID0	12345	03/12/2012	2.1	2.11	3.96	0.88	88.41	1.98	4	
ClimateID0	12345	04/12/2012	2.1	2.21	5.53	0.19	86.47	1.07	3.35	
ClimateID0	12345	05/12/2012	2.4	3.91	5.71	0.76	84.68	2.62	3.04	
ClimateID0	12345	06/12/2012	5.4	1.87	3.31	0.38	96.3	1.50	1.63	
ClimateID0	12345	07/12/2012	0.1	0.12	2.26	-1.41	84.66	4.06	3.23	
ClimateID0	12345	08/12/2012	5.2	-1.16	0.27	-2.31	87.18	1.02	4.09	
ClimateID0	12345	09/12/2012	0.2	-5.91	-1.08	-13.35	95.84	4.35	1.02	
ClimateID0	12345	10/12/2012	2.9	0.21	4.75	-11.44	89.47	1.72	3.87	
ClimateID0	12345	11/12/2012	2.3	2.19	4.35	-0.41	88.08	1.17	5.09	
ClimateID0	12345	12/12/2012	0	-1.28	-0.05	-3.87	88.19	1.64	2.76	
ClimateID0	12345	13/12/2012	0	-2.43	2.37	-6.85	77.04	3.11	1.85	
ClimateID0	12345	14/12/2012	0	-3.41	-0.95	-5.75	80.67	2.93	3.18	
ClimateID0	12345	15/12/2012	0.2	2.35	8.02	-1.24	94.5	1.72	4.19	
ClimateID0	12345	16/12/2012	0.1	7.96	9.84	5.42	84	3.91	3.15	
ClimateID0	12345	17/12/2012	0.2	6.89	9.48	4.44	84.95	3.01	2.3	
ClimateID0	12345	18/12/2012	0	5.99	9.09	3.04	89.53	2.35	1.83	
ClimateID0	12345	19/12/2012	0.4	4.68	7.7	1.66	90.32	1.70	1.4	
ClimateID0	12345	20/12/2012	0	2.4	4.39	0.88	97.8	1.14	1.56	
ClimateID0	12345	21/12/2012	7.6	1.51	2.94	0.38	92.77	1.65	4.84	
ClimateID0	12345	22/12/2012	3.4	3.93	7.3	0.64	98.04	0.78	1.85	
ClimateID0	12345	23/12/2012	10	6.06	7.64	4.62	94.49	1.39	2.36	
ClimateID0	12345	24/12/2012	9.8	11.44	13.42	6.09	90.63	0.90	3.49	
ClimateID0	12345	25/12/2012	1.9	10.34	13.22	7.08	82.79	2.84	2.55	
ClimateID0	12345	26/12/2012	2.9	9.4	12.05	7.22	77.82	1.81	4.52	
ClimateID0	12345	27/12/2012	1.1	7.21	9.03	5.25	82.68	2.84	3.46	
ClimateID0	12345	28/12/2012	3.7	7.5	10.25	5.5	82.82	3.08	3.67	
ClimateID0	12345	29/12/2012	4.5	6.19	7.87	4.64	92.22	2.81	2.97	
ClimateID0	12345	30/12/2012	0	9.06	11.25	7.49	84.58	2.87	3.55	
ClimateID0	12345	31/12/2012	0.1	7.48	10.27	5.9	74.27	3.73	4.84	
ClimateID0	12345	01/01/2013	0	8.25	9.43	7.32	74.78	1.46	4.11	
ClimateID0	12345	02/01/2013	0.7	6.17	8.97	1.88	83.45	1.34	4.01	
ClimateID0	12345	03/01/2013	0	4.88	7.44	2.1	81.63	2.74	2.62	
ClimateID0	12345	04/01/2013	0.7	8.47	10.93	5.23	89.42	0.98	2.34	
ClimateID0	12345	05/01/2013	0	9.44	11.41	7.31	94.46	0.84	2.42	
ClimateID0	12345	06/01/2013	0.3	6.78	7.47	6.33	97.81	0.70	2.4	
ClimateID0	12345	07/01/2013	0	7.27	8.21	6.03	96.23	0.73	2.49	
ClimateID0	12345	08/01/2013	0	7.2	8.6	5.15	88.59	1.61	1.46	
ClimateID0	12345	09/01/2013	0	6.04	7.44	4.14	86.09	0.98	1.89	
ClimateID0	12345	10/01/2013	1.8	5.1	6.81	4.27	87.7	1.06	1.35	
ClimateID0	12345	11/01/2013	0	4.43	5.73	2.17	87.19	1.59	2.11	
ClimateID0	12345	12/01/2013	0.1	-0.47	3.65	-3.84	85.95	2.94	1.26	
ClimateID0	12345	13/01/2013	0	-2.96	0.06	-5.78	84.34	3.19	1.82	
ClimateID0	12345	14/01/2013	0	-3.2	0.28	-6.24	77	3.98	1.59	
ClimateID0	12345	15/01/2013	0.6	-4.47	-2.13	-9.02	85.93	2.47	1.31	
ClimateID0	12345	16/01/2013	1.7	-2.99	-2.03	-4.59	91.29	2.21	2.85	
ClimateID0	12345	17/01/2013	1.1	-4.57	-3.56	-5.74	97.21	2.38	2.28	
ClimateID0	12345	18/01/2013	0	-4.38	-3.82	-4.88	96.19	2.15	2.4	
ClimateID0	12345	19/01/2013	0	-3.79	-1.72	-8.51	90.48	2.94	1.67	
ClimateID0	12345	20/01/2013	0	-3.71	-2.41	-4.72	80.85	2.62	3.65	
ClimateID0	12345	21/01/2013	2.1	-3.91	-2.02	-5.95	87.59	2.58	3.61	
ClimateID0	12345	22/01/2013	0.2	-1.6	-0.4	-2.55	94.05	2.05	1.9	
ClimateID0	12345	23/01/2013	0	-1.55	-0.18	-2.72	93.48	2.45	0.9	
ClimateID0	12345	24/01/2013	0	-1.48	0.32	-3.13	92.4	2.86	0.86	
ClimateID0	12345	25/01/2013	0	-3.67	-2.85	-4.74	89.84	3.73	1.57	
ClimateID0	12345	26/01/2013	0	-3.33	-2.3	-4.32	83.19	2.79	1.6	
ClimateID0	12345	27/01/2013	0	-2.59	0.88	-6.18	81.34	4.87	2.82	
ClimateID0	12345	28/01/2013	0.4	2.46	4.43	-0.87	82.59	1.34	4.23	
ClimateID0	12345	29/01/2013	0	3.95	6.57	2.28	81.81	4.74	3.51	
ClimateID0	12345	30/01/2013	2.9	8.76	11.11	5.1	86.18	1.57	5.87	
ClimateID0	12345	31/01/2013	4.7	11.09	14.3	7.37	77.95	3.42	6.07	
ClimateID0	12345	01/02/2013	0.4	7.43	9.36	5.96	69.23	3.07	5.68	
ClimateID0	12345	02/02/2013	1.7	5.77	7.59	2.69	85.35	1.17	2.8	
ClimateID0	12345	03/02/2013	1	2.26	3.28	0.13	91.42	1.80	3.6	
ClimateID0	12345	04/02/2013	0.1	3.16	6.15	1.55	83.8	3.43	4.59	
ClimateID0	12345	05/02/2013	1.9	6.29	8.82	4.54	87.56	1.52	4	
ClimateID0	12345	06/02/2013	1.8	3.33	5.95	-0.27	74.73	5.44	4.08	
ClimateID0	12345	07/02/2013	1.2	0.86	1.73	-0.25	91.23	2.01	2.87	
ClimateID0	12345	08/02/2013	0	1.04	3.31	0.17	95.15	3.85	3.12	
ClimateID0	12345	09/02/2013	3.1	-0.26	1.28	-2.08	94.85	2.92	2.29	
ClimateID0	12345	10/02/2013	0.7	-1.81	1.05	-5.36	92.31	7.23	1.44	
ClimateID0	12345	11/02/2013	0	-2.75	0.72	-5.49	78.71	8.07	3.8	
ClimateID0	12345	12/02/2013	0	-1.93	-0.15	-4.06	67.52	4.14	4.51	
ClimateID0	12345	13/02/2013	0	-2.4	-0.83	-6.03	72.17	2.04	1.14	
ClimateID0	12345	14/02/2013	0	-1.61	1.83	-5.36	66.53	6.40	0.8	
ClimateID0	12345	15/02/2013	6.72	-2.43	0.92	-6.33	77.15	3.83	3.13	
ClimateID0	12345	16/02/2013	1.2	0.96	3.87	-1.91	95.68	4.05	1.38	
ClimateID0	12345	17/02/2013	0.12	2.89	5.36	0.93	97.98	2.68	0.7	
ClimateID0	12345	18/02/2013	0	2.32	5.72	-0.93	90.73	8.50	1.38	
ClimateID0	12345	19/02/2013	0	0.71	6.8	-3.71	84.32	9.52	1.01	
ClimateID0	12345	20/02/2013	0	1.05	2.04	-1.78	92.25	2.06	1.71	
ClimateID0	12345	21/02/2013	0	-0.08	1.83	-2.09	73.87	5.95	2.21	
ClimateID0	12345	22/02/2013	0	-1.79	0.51	-3.89	72.13	6.02	2.61	
ClimateID0	12345	23/02/2013	0	-3.13	-1.95	-4.04	68.35	4.16	2.91	
ClimateID0	12345	24/02/2013	0.6	-3.75	-2.3	-4.83	85.41	4.17	2.59	
ClimateID0	12345	25/02/2013	1.2	-1.05	0.34	-3.39	98.03	4.23	1.77	
ClimateID0	12345	26/02/2013	8.16	0.25	0.69	-0.48	98.1	3.36	1.33	
ClimateID0	12345	27/02/2013	0	1.84	4.4	0.05	94.25	6.21	1.27	
ClimateID0	12345	28/02/2013	0	1	1.72	-0.25	94.37	2.86	1.52	
ClimateID0	12345	01/03/2013	0	1.26	2.93	-0.48	91.66	5.87	1.06	
ClimateID0	12345	02/03/2013	0	1.32	2.34	0.18	89.82	2.47	1.66	
